"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location"
"Tue Nov 28 15:13:11 +0000 2023","1729518807553577009","@soodam_days Ga dulu deh tiketnya mahal kek setan yoasobi aja harga tiketnya ga segitu bgt mahalnya","0","1","0","3","in","1615427751863017472","1729515306064982041","PM_19990331","https://twitter.com/PM_19990331/status/1729518807553577009","","대한민국 서울"
"Tue Nov 28 12:50:10 +0000 2023","1729482817023926590","kaget yoasobi tiketnya murah😭😭😭 MKSDNYA KEK UNDER 2 JT SMUA NANGIS","0","1","0","0","in","1188826014417223682","1729482817023926590","Putatieh","https://twitter.com/Putatieh/status/1729482817023926590","","Still Here"
"Tue Nov 28 12:09:57 +0000 2023","1729472694553625073","pricelist yoasobi murah banget nangis tp kenapa SELASA","0","1","0","1","in","2519540401","1729472694553625073","cookiecip","https://twitter.com/cookiecip/status/1729472694553625073","","Indonesia"
"Tue Nov 28 16:29:35 +0000 2023","1729538034344038404","Hell nah ticket paling murah yoasobi lebih kurang harga ticket paling murah taylor siot mende sial harga yahudi sangat ni😭😭😭","0","1","0","0","in","1146036687698444289","1729538034344038404","chifuyufuyuu","https://twitter.com/chifuyufuyuu/status/1729538034344038404","","at my lowest"
"Wed Nov 29 12:44:32 +0000 2023","1729843787248152800","@JPFBASE Ya Allah pen banget nonton yoasobi anjir. Ini tiketnya murah banget demi  tapi percuma nga bisa nonton anjir marah banget 😭","0","0","0","0","in","932465849331355650","1729484037134426120","Iceseeya","https://twitter.com/Iceseeya/status/1729843787248152800","","Jakarta Pusat, DKI Jakarta"
"Tue Nov 28 13:19:11 +0000 2023","1729490117549769133","yoasobi termasuk murah bgt   ","0","0","0","0","in","1403421811174346754","1729490117549769133","themidwestskies","https://twitter.com/themidwestskies/status/1729490117549769133","",""
"Tue Nov 28 13:48:56 +0000 2023","1729497608228683894","@joyfool55 sama  pada bilang murah tp tetep gak kereach. ya Allah mau kayaaa mau nonton yoasobi","0","1","0","0","in","1463167889352048641","1729486543247855695","mediolady","https://twitter.com/mediolady/status/1729497608228683894","",""
"Tue Nov 28 13:16:19 +0000 2023","1729489398335758372","Tiket yoasobi lumayan murah  pleasee centimilimental ke indo dan tiketnya murah juga 😭","0","0","0","0","in","1243069053796634626","1729489398335758372","ikiyoom","https://twitter.com/ikiyoom/status/1729489398335758372","",""
"Tue Nov 28 15:48:08 +0000 2023","1729527602782913006","bjir tiket yoasobi murah banget","0","0","0","0","in","1104970059435302914","1729527602782913006","meethebidadari","https://twitter.com/meethebidadari/status/1729527602782913006","",""
"Tue Nov 28 12:19:09 +0000 2023","1729475013445878016","@gupiyupi Yoasobi tpi kan group bun mangkanya mungkin mahal tpi ya gatau juga sih AH ELAHHHHHHHH","0","1","0","0","in","1089466323002810368","1729471725656830019","gypsophille","https://twitter.com/gypsophille/status/1729475013445878016","","AU tap here "
"Tue Nov 28 15:55:53 +0000 2023","1729529553985654978","@dysrmdh @JPFBASE Mungkin krn yoasobi juga kak  jadi lebih mahal dari artis jepang lain 😂 aku baru sadar bandinginnya sama oor dan kpop wkwkwkw ayo mulai menabung  nabung di rekening PK ent 😭","0","0","0","1","in","1235420223341121537","1729484037134426120","ditditdit77","https://twitter.com/ditditdit77/status/1729529553985654978","",""
"Tue Nov 28 14:22:45 +0000 2023","1729506116424339631","Yoasobi paling murah udh sm tax 1.5jt  pas tds aja paling murahh 1.2 weiii😭😭","0","0","0","0","in","1362082153866035202","1729506116424339631","raritypix","https://twitter.com/raritypix/status/1729506116424339631","",""
"Tue Nov 28 12:40:21 +0000 2023","1729480347472237053","Bjirrrr. Yoasobi murah cuy itungannya","0","0","0","0","in","115310893","1729480347472237053","bayvolk","https://twitter.com/bayvolk/status/1729480347472237053","","Cikarang, Indonesia"
"Mon Nov 27 00:41:03 +0000 2023","1728936939934654663","Kalo tiket yoasobi paling murah masih di bawah 1 jeti mungkin nonton tp sepertinya tidak mungkin","0","0","0","1","in","59442836","1728936939934654663","lockhartteu","https://twitter.com/lockhartteu/status/1728936939934654663","","GI 1/180 HSR C50/180 W10/160"
"Tue Nov 28 13:35:08 +0000 2023","1729494135202316546","aaaaaa mau……. harga tiket yoasobi murah….. tapi aku ga yakin bakal sempet ke jakarta wkwkakakakakaka","0","0","0","0","in","1364119075505332227","1729494135202316546","gurenasu","https://twitter.com/gurenasu/status/1729494135202316546","","🪩"
"Tue Nov 28 16:05:01 +0000 2023","1729531852619485293","@softbe9m Asliii selalu amaze sama harga tiket konser jpop yang manusiawi bin banyak benefitnya padahal lokasi samaan kayak konser kpop tapi kenapa harga tiketnya kayak mau naik haji sih. Heran sumpah. Mungkin eve ga jauh deh? Lebih murah dikit tapi sebelas duabelas sama radwimps yoasobi?","0","1","0","0","in","1268008471254843392","1729526939256602966","joochstar","https://twitter.com/joochstar/status/1729531852619485293","","Golcha🎳SKE48☀Hinatazaka46💙🏸"
"Tue Nov 28 14:00:42 +0000 2023","1729500567301660767","BGSTT HARGA YOASOBI DI INDO MAHAL BAT TOLONG😭","0","0","0","0","in","3322392205","1729500567301660767","animekknakal","https://twitter.com/animekknakal/status/1729500567301660767","","isekai"
"Wed Nov 29 07:14:02 +0000 2023","1729760612832407962","Berat bgt lepasnya tapi BU grgr konser yoasobi T__T kl udh ga BU tp blm kejual mungkin bakal masuk binder lg. Take both lebih murah ya","0","0","0","0","in","1384786483974836226","1729760608197730647","aihoshinos","https://twitter.com/aihoshinos/status/1729760612832407962","",""
"Tue Nov 28 13:38:49 +0000 2023","1729495058427294002","Yoasobi: 1500k mahal anjir gak sanggup Yoongi: 4100k MAH MURAH GASKEUN","0","0","0","0","in","859969725073285121","1729495058427294002","marimosyuga","https://twitter.com/marimosyuga/status/1729495058427294002","","아미 of #BTS✨
#민슈가 🎹
아포방포💜"
"Wed Nov 29 07:05:01 +0000 2023","1729758345446236609","@jilansy Kalau dibandingin sama tiket fanmeet thailand  ya murah bgt ini tiket yoasobi😭","0","1","1","1","in","1263977430781497347","1729494918459256936","itskindaaya","https://twitter.com/itskindaaya/status/1729758345446236609","",""
"Tue Nov 28 14:10:24 +0000 2023","1729503007069667363","Hah tiketnya Yoasobi murah😭 haruskah ku menonton","0","1","0","0","in","106020169","1729503007069667363","vluviav","https://twitter.com/vluviav/status/1729503007069667363",""," Bandung, Indonesia"
"Wed Nov 29 11:00:04 +0000 2023","1729817496696258560","ASLI WOY! Makannya pas liat plnya yoasobi kok murah banget  ternyata konser kpop yg kemahalan 🥲","0","0","0","0","in","491229439","1729817496696258560","heyitswz","https://twitter.com/heyitswz/status/1729817496696258560","",""
"Tue Nov 28 12:28:51 +0000 2023","1729477451552870642","Konser yoasobi paling mahal gak sampe 2jt🙃🙃 tapi gue cuma tau lagu idol 🙃🙃🙃","0","0","0","0","in","4201611312","1729477451552870642","tanpopopetals","https://twitter.com/tanpopopetals/status/1729477451552870642","",""
"Tue Nov 28 13:04:06 +0000 2023","1729486321763451272","Bucet dah gak nyangka lebih murah daripada konser kpop wkwk padahal YOASOBI terbilang  terkenal loh","0","0","0","0","in","432699375","1729486321763451272","andimegame","https://twitter.com/andimegame/status/1729486321763451272","","IZ"
"Wed Nov 29 09:40:02 +0000 2023","1729797355417829690","ak @ share harga tiket yoasobi   👨 : ih murah banget. gak ada yang mahalan? 👩 : kalau murah  bayarkan lah aku. cat 2 aja gapapa. 👨 : boleh  tapi gantian bayarin kempinski sama lotte. dijadiin cicilan gapapa  60x 👩 : uda gila 😭","0","2","0","0","in","1414576951981793281","1729796634702147597","ncnamint","https://twitter.com/ncnamint/status/1729797355417829690","","legal. | logout"
"Wed Nov 29 04:20:50 +0000 2023","1729717025889530349","@evilwonkyu98 Yoasobi tuh apa? Kmrn yg kaget suamiku ngonser singer lokal  harga tiketnya around 100rb-1 jt terus kaget “hahhhh murah banget????” Terus dia yg bingung lah inimah standar ceunah wkwk","0","1","0","0","in","1140489045232898048","1729711824201797788","worldisyohan","https://twitter.com/worldisyohan/status/1729717025889530349","",""
"Tue Nov 28 14:14:22 +0000 2023","1729504007427645472","@joyijoji @JPFBASE HA SEKELAS YOASOBI MURAH AMAT CUY TP MASI UAS BEJIRRRRRRR","0","1","0","0","in","1430908763771346948","1729484037134426120","mengdihati","https://twitter.com/mengdihati/status/1729504007427645472","","Kanazawa-shi, Ishikawa"
"Tue Nov 28 13:12:26 +0000 2023","1729488422686085154","@JPFBASE Untuk ukuran Yoasobi ini termasuk murah weh  apalagi dpt bonus lanyard sm poster 😭","0","0","0","18","in","1283564504584880129","1729484037134426120","hanelain","https://twitter.com/hanelain/status/1729488422686085154","","別れた道の、その先に—"
"Sun Nov 26 10:41:57 +0000 2023","1728725774231097563","@pipigooro Berat banget ini gilaaaaa. Yang bawa promotornya sama pula PK. Itu fix mahal sih wkwkwk  Kuy lah yoasobi  afaid  eve (konser date bareng marsha)  terus impactnation","0","1","0","0","in","1648720227021234176","1728722515437191520","nueks__","https://twitter.com/nueks__/status/1728725774231097563","",""
"Tue Nov 28 15:57:44 +0000 2023","1729530020979490886","@joochstar iyaa ya  pas radwimps aja murah bgt dan masih satu promotor juga sama yoasobi. penasaran kira2 nanti eve bakalan segimana harga tiketnya  soalnya promotornya juga sama🥲","0","1","0","0","in","1208128137243942912","1729526939256602966","softbe9m","https://twitter.com/softbe9m/status/1729530020979490886","",""
"Wed Nov 29 10:17:07 +0000 2023","1729806690038485440","Padahal untik konser di indo itungannya htmnya yoasobi murah","0","0","0","0","in","64147206","1729806690038485440","Apllusan","https://twitter.com/Apllusan/status/1729806690038485440","","kapukujima"
"Tue Nov 28 12:53:12 +0000 2023","1729483580781584791","@starfess Njir murah bangett yoasobi😭 Ya Allah pengen","0","0","0","0","in","1360681912130412544","1729482471555965248","gyurirom","https://twitter.com/gyurirom/status/1729483580781584791","","Indonesia"
"Tue Nov 28 13:20:40 +0000 2023","1729490490943524877","@JPFBASE BJIR MURAH BGT YUYUR AJA TAPI KNO HARUS JANUARI SIH KAKAK KAKAK YOASOBI ELAAAHHH😭😭😭😭🙏","0","0","0","0","in","1265945336364687361","1729484037134426120","clxirejoan","https://twitter.com/clxirejoan/status/1729490490943524877","",""
"Wed Nov 29 05:17:10 +0000 2023","1729731204474106238","@JPFBASE yang ku suka kalau artis jepang tuh harganya masih oke.. sekelas yoasobi anjrit mantab 😭🤙🏻 apalagi kalau di Impactnation bisa lebih murah..","0","0","0","0","in","1213759885860454401","1729484037134426120","vtaeby_","https://twitter.com/vtaeby_/status/1729731204474106238","","𓍯ARMY"
"Tue Nov 28 13:16:45 +0000 2023","1729489507312112071","WOY YOASOBI KOK MURAH","0","0","0","0","in","1339546657","1729489503914479670","biaskuganteng2","https://twitter.com/biaskuganteng2/status/1729489507312112071","",""
"Wed Nov 29 05:45:46 +0000 2023","1729738401769763247","aigo tiket nya paling murah aja sejuta lebih su :) awas ae lu yoasobi gua dh dpt kerja  GMW TAU mw nnton konsernya pkoknya anjrit","0","0","0","0","in","1088304669888110592","1729737992850305535","lifeisuwu","https://twitter.com/lifeisuwu/status/1729738401769763247","","DKI Jakarta"
"Tue Nov 28 14:25:56 +0000 2023","1729506917649645718","Kebiasaan liat tiket konser kpop yang up 3juta  liat tiket Yoasobi berasa murah woe","1","0","0","0","in","912205285229436928","1729506917649645718","noechanie","https://twitter.com/noechanie/status/1729506917649645718","",""
"Sat Nov 25 03:01:23 +0000 2023","1728247483279778261","apakah gw hrs pake tabungan meet seungkwan gw....... tp kl tbtb seventeen kesini...... gimana...... apa yoasobi cari murah..... tp bentar dah..... TAHAAANNN......🙏🙏🙏🙏","0","0","0","0","in","1658426430576037888","1728247483279778261","tangerineglaze","https://twitter.com/tangerineglaze/status/1728247483279778261","",""
"Wed Nov 29 09:13:07 +0000 2023","1729790582845821310","@kiiroorigami Emang kalo tiket jepang tuh paling mahal berapaan sih kak? Aku baru sekali nonton soalnya. Tapi menurut aku untuk tiket yoasobi ini agak mahal sih. Ketar-ketir pas eve keluarin harga tiket ntar🤣","0","0","0","0","in","416815936","1729546049474183263","xaviervip","https://twitter.com/xaviervip/status/1729790582845821310","","All Over The World"
"Fri Nov 24 15:48:32 +0000 2023","1728078151304052983","@syawbarashii @motherinsunday Yoasobi pasti lebih mahal dr radwimps kemaren pak 😭","0","1","0","0","in","530939143","1728074194481475810","bimanputra","https://twitter.com/bimanputra/status/1728078151304052983","","Kota Yogyakarta, Yogyakarta"
"Tue Nov 28 16:01:45 +0000 2023","1729531028891660704","@cantoeight IYA JUGA YA DEB  Kalo diitung pp  lebih murah di kl. Harga hotel juga keknya ga beda jauhh ama di jakarta. Wow ak mndukung debu mnonton.... konser siapa ini deb? Yoasobi tah?","0","1","0","0","in","1528883134858551297","1729521536644907245","eisnaos","https://twitter.com/eisnaos/status/1729531028891660704","","random acc."
